0,1,2,3,4,5,6,7,8,9,10,11,12
1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0
1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0
-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0
3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0
-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0
1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0
1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0
1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0
1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0
-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0
3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0
36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0
1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0
1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0
1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0
-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0
-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0
2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0
-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0
1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0
1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0
1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0
1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0
-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0
3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0
-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0
1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0
1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0
1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0
1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0
-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0
2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0
577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0
1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0
1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0
1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0
1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0
-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0
2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0
142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0
1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0
1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0
1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0
1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0
-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0
1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0
191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0
1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0
1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0
1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0
1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0
-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0
2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0
-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0
1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0
903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0
1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0
1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0
-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0
2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0
-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0
1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0
1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0
1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0
1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0
-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0
2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0
-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0
1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0
1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0
1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0
1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0
-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0
2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0
158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0
1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0
2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0
1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0
1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0
-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0
2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0
-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0
1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0
1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0
1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0
1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0
-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0
2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0
-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0
1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0
1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0
1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0
1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0
-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0
2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0
9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0
1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0
1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0
1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0
1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0
-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0
2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0
134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0
1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0
1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0
1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0
-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0
-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0
1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0
80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0
803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0
1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0
1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0
736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0
-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0
2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0
168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0
983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0
655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0
1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0
1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0
-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0
1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0
33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0
965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0
881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0
1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0
1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0
-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0
1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0
151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0
856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0
647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0
1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0
763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0
-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0
1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0
426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0
1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0
774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0
1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0
865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0
-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0
2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0
91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0
1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0
953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0
927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0
1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0
-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0
2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0
-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0
1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0
831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0,865.0
987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0,-6329.0
1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0,2039.0
-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0,91.0
1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0,1304.0
287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0,953.0
953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0,927.0
1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0,1009.0
1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0,-6252.0
801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0,2102.0
-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0,-90.0
2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0,1269.0
-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0,831.0
1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0,987.0
1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0,1016.0
2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0,-6094.0
1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0,1859.0
-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0,287.0
2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0,953.0
477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0,1256.0
1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0,1092.0
861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0,801.0
1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0,-6224.0
1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0,2130.0
-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0,-233.0
2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0,1319.0
-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0,1078.0
1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0,2776.0
1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0,1648.0
1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0,-7209.0
1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0,2045.0
-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0,477.0
2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0,1037.0
302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0,861.0
1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0,1555.0
1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0,1089.0
1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0,-7341.0
1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0,2440.0
-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0,-51.0
2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0,1209.0
205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0,1354.0
870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0,1090.0
1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0,1205.0
4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0,-7073.0
1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0,2297.0
-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0,302.0
2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0,1041.0
19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0,1061.0
1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0,1070.0
1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0,1431.0
1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0,-6939.0
1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0,2113.0
-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0,205.0
2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0,870.0
-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0,1376.0
1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0,4991.0
1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0,1585.0
1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0,-8504.0
1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0,2986.0
-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0,19.0
2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0,1208.0
-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0,1614.0
1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0,1099.0
